,Date,Open,High,Low,Close,Trading volume,Trading value,No. of listed,Market Cap.
1092,7 Jan 2019,393.63,399.45,393.63,398.02,"2,823","14,959,800",5,"543,391"
1093,3 Jan 2019,405.02,407.21,405.02,407.21,743,"3,486,500",5,"555,934"
1094,2 Jan 2019,407.66,407.66,405.02,405.02,"3,558","18,481,200",5,"552,948"
1095,28 Dec 2018,407.13,407.13,406.23,406.23,"14,802","100,742,350",5,"554,599"
1096,27 Dec 2018,405.93,415.71,405.93,407.13,"5,634","33,481,250",5,"555,835"
1097,26 Dec 2018,414.73,416.16,405.71,407.13,"6,543","58,388,550",5,"555,835"
1098,24 Dec 2018,405.57,416.61,405.57,416.16,"5,063","19,089,250",5,"568,156"
1099,21 Dec 2018,416.30,416.30,405.57,405.57,"12,146","54,990,800",5,"553,693"
1100,20 Dec 2018,405.91,406.37,405.91,406.37,"23,924","93,082,000",5,"554,795"
1101,19 Dec 2018,408.25,418.18,407.34,417.27,"13,951","78,502,600",5,"569,672"
1102,18 Dec 2018,409.67,419.60,409.67,409.67,"7,376","51,580,600",5,"559,298"
1103,17 Dec 2018,408.77,421.03,408.77,408.77,"5,750","35,279,400",5,"558,062"
1104,14 Dec 2018,420.58,421.03,420.12,420.12,"2,531","29,267,800",5,"573,565"
1105,13 Dec 2018,420.58,420.58,419.15,420.58,"9,287","35,361,100",5,"574,191"
1106,12 Dec 2018,421.03,421.47,409.22,409.22,"9,748","37,351,750",5,"558,688"
1107,11 Dec 2018,411.54,421.03,411.54,421.03,"4,664","31,828,850",5,"574,801"
1108,10 Dec 2018,420.05,421.47,419.67,421.47,"9,920","49,324,000",5,"575,412"
1109,7 Dec 2018,421.03,421.03,411.10,411.10,"2,123","17,084,700",5,"561,244"
1110,6 Dec 2018,421.49,421.49,412.00,421.03,"15,011","62,330,350",5,"574,801"
1111,5 Dec 2018,421.93,421.93,412.00,412.00,"4,233","30,233,700",5,"562,480"
1112,4 Dec 2018,421.17,423.36,421.17,423.36,"13,591","57,298,300",5,"577,984"
1113,3 Dec 2018,411.69,420.72,410.79,420.72,"11,999","44,948,100",5,"574,387"
1114,30 Nov 2018,420.86,422.60,411.24,422.60,"5,398","27,354,700",5,"576,944"
1115,29 Nov 2018,420.86,420.86,410.93,412.35,"18,947","77,819,950",5,"562,958"
1116,28 Nov 2018,411.46,420.86,411.46,420.86,"7,283","27,080,700",5,"574,568"
1117,27 Nov 2018,412.35,421.39,411.46,421.39,"7,408","50,518,750",5,"575,294"
1118,26 Nov 2018,421.17,422.60,411.90,411.90,"11,395","63,298,400",5,"562,347"
1119,23 Nov 2018,421.17,421.17,411.24,411.24,"12,135","55,728,950",5,"561,440"
1120,20 Nov 2018,421.17,421.17,421.17,421.17,"4,700","47,528,300",5,"574,997"
1121,19 Nov 2018,417.63,419.30,415.30,418.84,"5,719","25,964,650",5,"571,815"
1122,16 Nov 2018,417.87,418.84,408.91,418.84,"16,148","72,790,900",5,"571,815"
1123,15 Nov 2018,417.94,419.30,407.11,419.30,"7,292","47,693,500",5,"572,441"
1124,14 Nov 2018,405.37,407.94,405.37,407.94,"21,688","80,851,050",5,"556,937"
1125,13 Nov 2018,406.72,416.20,406.27,416.20,"14,635","65,710,500",5,"568,218"
1126,12 Nov 2018,405.15,416.65,405.15,416.65,"16,584","82,482,050",5,"568,828"
1127,9 Nov 2018,417.41,417.41,407.48,415.99,"10,610","55,583,400",5,"567,922"
1128,8 Nov 2018,405.16,416.06,405.16,407.48,"3,957","21,929,750",5,"556,311"
1129,6 Nov 2018,407.94,417.41,407.48,407.48,"3,491","22,913,500",5,"556,311"
1130,5 Nov 2018,407.04,416.97,407.04,407.04,"9,461","40,287,000",5,"555,701"
1131,2 Nov 2018,407.94,407.94,405.61,407.04,"9,560","36,182,100",5,"555,701"
1132,1 Nov 2018,406.52,417.87,406.52,407.94,"4,742","21,426,850",5,"556,937"
1133,31 Oct 2018,415.86,415.86,405.16,405.16,"3,817","31,601,700",5,"553,144"
1134,30 Oct 2018,405.93,417.28,405.93,407.35,"10,746","36,878,200",5,"556,130"
1135,29 Oct 2018,406.20,417.20,406.20,406.82,"7,328","42,450,100",5,"555,405"
1136,26 Oct 2018,410.48,416.89,405.44,416.89,"7,806","25,517,900",5,"569,158"
1137,22 Oct 2018,416.76,418.63,408.70,418.63,"15,014","48,928,250",5,"571,534"
1138,19 Oct 2018,417.21,417.21,417.21,417.21,"7,649","36,443,000",5,"569,588"
1139,18 Oct 2018,415.78,417.21,407.28,417.21,"25,903","80,155,300",5,"569,588"
1140,17 Oct 2018,418.11,418.11,406.52,406.52,"5,914","35,640,150",5,"554,991"
1141,16 Oct 2018,407.28,416.45,406.52,406.52,"3,176","18,498,400",5,"554,991"
1142,15 Oct 2018,408.18,417.21,407.28,407.28,"21,945","92,739,200",5,"556,031"
1143,12 Oct 2018,416.45,416.45,405.09,405.09,"8,757","40,574,500",5,"553,045"
1144,11 Oct 2018,415.68,416.45,403.88,416.45,"4,327","31,171,900",5,"568,548"
1145,10 Oct 2018,403.81,414.72,403.81,414.26,"8,300","50,917,050",5,"565,562"
1146,9 Oct 2018,406.00,416.69,406.00,416.69,"3,889","16,362,850",5,"568,878"
1147,8 Oct 2018,406.66,415.93,406.66,415.93,"7,163","32,324,650",5,"567,838"
1148,5 Oct 2018,406.31,417.67,405.55,417.67,"7,153","23,574,750",5,"570,213"
1149,4 Oct 2018,406.38,415.79,406.38,415.79,"19,815","76,819,550",5,"567,656"
1150,3 Oct 2018,404.50,415.41,404.50,415.41,"5,856","21,489,200",5,"567,130"
1151,2 Oct 2018,415.33,415.33,404.50,404.50,"10,254","38,245,450",5,"552,238"
1152,28 Sep 2018,417.45,418.88,416.69,418.11,"2,912","14,398,950",5,"570,824"
1153,27 Sep 2018,409.09,415.93,408.18,408.18,"3,879","26,312,600",5,"557,267"
1154,26 Sep 2018,418.57,419.02,408.64,419.02,"3,592","22,558,600",5,"572,060"
1155,25 Sep 2018,418.57,418.57,407.22,417.15,"13,445","47,399,900",5,"569,503"
1156,24 Sep 2018,407.36,418.57,405.69,418.57,"3,566","16,248,150",5,"571,449"
1157,21 Sep 2018,418.05,418.05,417.29,417.29,"4,731","26,447,700",5,"569,699"
1158,20 Sep 2018,418.05,418.05,416.63,416.63,"12,575","50,933,700",5,"568,792"
1159,19 Sep 2018,418.50,418.50,417.59,417.59,"19,486","109,406,100",5,"570,114"
1160,18 Sep 2018,428.43,428.43,418.05,418.05,"6,799","32,714,200",5,"570,739"
1161,17 Sep 2018,431.52,431.52,418.50,418.50,"7,213","45,106,950",5,"571,350"
1162,14 Sep 2018,430.10,430.10,420.17,430.10,"18,058","58,303,900",5,"587,182"
1163,13 Sep 2018,416.97,427.67,416.97,427.05,"6,361","36,416,650",5,"583,022"
1164,12 Sep 2018,429.02,429.02,417.74,428.43,"15,674","73,319,750",5,"584,906"
1165,11 Sep 2018,429.41,429.78,418.05,429.33,"8,443","34,129,650",5,"586,142"
1166,10 Sep 2018,428.89,428.89,418.51,418.51,"6,745","26,422,450",5,"571,364"
1167,7 Sep 2018,419.89,427.01,417.08,418.96,"6,695","42,583,850",5,"571,975"
1168,6 Sep 2018,429.36,429.36,420.34,420.34,"1,625","9,453,600",5,"573,859"
1169,5 Sep 2018,425.60,429.36,425.60,427.49,"10,890","32,960,300",5,"583,621"
1170,4 Sep 2018,424.74,424.74,423.32,423.32,"46,303","177,743,350",5,"577,930"
1171,3 Sep 2018,428.46,428.46,416.65,416.65,"19,603","71,800,200",5,"568,829"
1172,31 Aug 2018,428.46,428.46,428.46,428.46,"10,385","55,833,600",5,"584,943"
1173,30 Aug 2018,428.90,440.26,428.90,430.33,"2,581","20,482,500",5,"587,500"
1174,29 Aug 2018,430.57,440.74,428.90,428.90,"13,164","99,947,950",5,"585,554"
1175,28 Aug 2018,438.34,438.34,438.34,438.34,"12,476","36,187,300",5,"584,302"
1176,27 Aug 2018,437.20,439.12,437.20,437.66,"12,143","35,759,000",5,"583,396"
1177,24 Aug 2018,439.12,439.12,437.66,438.12,"4,694","16,283,300",5,"584,006"
1178,23 Aug 2018,437.66,438.66,436.88,436.88,"8,306","24,199,600",5,"582,355"
1179,21 Aug 2018,438.12,438.12,436.73,437.66,"4,393","15,401,200",5,"583,396"
1180,20 Aug 2018,460.19,460.19,436.88,436.88,"15,395","139,129,150",5,"582,355"
1181,17 Aug 2018,447.33,460.19,447.33,460.19,"8,200","30,968,750",5,"613,429"
1182,16 Aug 2018,445.64,448.01,444.18,448.01,"10,166","70,968,000",5,"597,200"
1183,15 Aug 2018,450.40,460.09,449.47,449.47,"10,368","43,669,400",5,"599,146"
1184,14 Aug 2018,466.46,466.92,457.23,466.92,"21,825","182,317,000",5,"622,401"
1185,13 Aug 2018,459.80,469.48,459.80,467.92,"9,271","33,807,800",5,"623,737"
1186,10 Aug 2018,459.80,470.94,459.80,460.12,"14,533","52,042,700",5,"613,335"
1187,9 Aug 2018,470.94,470.94,459.80,460.25,"13,574","52,575,800",5,"613,517"
1188,8 Aug 2018,471.72,471.72,459.80,471.40,"15,616","76,793,200",5,"628,375"
1189,7 Aug 2018,462.50,472.18,462.50,462.50,"16,861","70,290,200",5,"616,503"
1190,6 Aug 2018,462.50,472.18,462.50,472.18,"24,739","90,431,000",5,"629,415"
1191,3 Aug 2018,463.42,473.11,462.50,462.50,"32,603","140,667,600",5,"616,503"
1192,2 Aug 2018,471.55,474.57,471.55,474.57,"19,771","76,180,600",5,"632,598"
1193,1 Aug 2018,460.93,470.62,460.93,470.62,"53,303","187,433,600",5,"627,335"
1194,31 Jul 2018,470.62,470.62,470.62,470.62,"20,018","71,667,900",5,"627,335"
1195,30 Jul 2018,470.62,470.62,469.25,470.62,"16,494","67,679,000",5,"627,335"
1196,26 Jul 2018,460.48,461.39,460.48,461.39,"35,879","121,820,150",5,"615,033"
1197,25 Jul 2018,470.62,470.62,460.48,460.93,"22,753","95,506,050",5,"614,423"
1198,24 Jul 2018,460.48,469.99,459.02,459.02,"15,539","64,448,900",5,"611,866"
1199,23 Jul 2018,470.16,470.16,461.48,461.48,"19,206","81,361,200",5,"615,148"
1200,20 Jul 2018,460.02,470.16,460.02,470.16,"30,378","114,882,050",5,"626,724"
1201,18 Jul 2018,460.02,471.17,460.02,471.17,"10,767","46,451,000",5,"628,060"
1202,17 Jul 2018,455.14,460.02,455.14,460.02,"15,799","61,392,700",5,"613,201"
1203,16 Jul 2018,465.30,465.30,455.61,457.53,"6,838","31,114,550",5,"609,884"
1204,13 Jul 2018,457.99,466.22,457.99,465.30,"4,608","15,164,750",5,"620,240"
1205,12 Jul 2018,444.92,456.53,444.92,456.53,"7,619","50,093,750",5,"608,549"
1206,11 Jul 2018,454.61,456.99,454.61,456.07,"8,564","45,049,350",5,"607,938"
1207,10 Jul 2018,444.45,454.14,444.00,452.22,"10,304","66,117,050",5,"602,809"
1208,9 Jul 2018,453.60,455.52,443.91,455.06,"17,926","79,035,600",5,"606,587"
1209,6 Jul 2018,443.98,445.37,443.98,445.37,"7,504","35,069,100",5,"593,674"
1210,5 Jul 2018,444.23,454.13,442.77,454.13,"4,823","26,619,600",5,"605,351"
1211,4 Jul 2018,441.53,451.68,441.53,442.77,"11,685","48,194,300",5,"590,211"
1212,3 Jul 2018,441.53,448.83,440.07,448.83,"11,895","81,769,600",5,"598,291"
1213,2 Jul 2018,450.54,451.22,449.76,451.22,"7,729","31,298,550",5,"601,473"
1214,29 Jun 2018,451.22,461.37,451.22,460.23,"3,872","27,535,700",5,"613,479"
1215,28 Jun 2018,446.91,458.99,446.91,452.68,"10,237","51,398,500",5,"603,420"
1216,27 Jun 2018,435.77,437.23,434.31,437.23,"7,342","39,798,400",5,"582,820"
1217,26 Jun 2018,435.09,436.55,434.63,436.09,"9,592","67,264,200",5,"581,304"
1218,25 Jun 2018,436.09,436.09,434.63,434.63,"1,955","19,369,050",5,"579,358"
1219,22 Jun 2018,427.33,427.33,425.87,426.40,"7,214","32,590,550",5,"568,392"
1220,21 Jun 2018,427.11,437.80,427.11,428.11,"5,178","25,389,500",5,"570,669"
1221,20 Jun 2018,435.41,436.80,435.41,436.80,"1,556","23,225,300",5,"582,245"
1222,19 Jun 2018,436.87,436.87,435.41,435.41,"6,143","23,652,300",5,"580,399"
1223,18 Jun 2018,435.87,437.33,435.87,436.87,"3,030","22,184,850",5,"582,345"
1224,15 Jun 2018,439.68,439.68,435.87,435.87,"15,211","57,439,950",5,"581,009"
1225,14 Jun 2018,440.60,450.28,439.68,439.68,"7,676","26,024,550",5,"586,090"
1226,13 Jun 2018,438.75,439.68,438.75,439.68,"5,087","22,490,050",5,"586,090"
1227,12 Jun 2018,441.05,441.05,438.75,438.75,"3,526","24,736,600",5,"584,854"
1228,11 Jun 2018,441.05,441.05,441.05,441.05,"4,385","28,582,250",5,"587,922"
1229,8 Jun 2018,439.59,450.74,439.59,450.74,"12,697","45,767,250",5,"600,835"
1230,7 Jun 2018,441.05,441.05,439.59,439.59,"7,268","24,518,500",5,"585,976"
1231,6 Jun 2018,435.42,441.98,435.42,441.05,"5,035","30,733,050",5,"587,922"
1232,5 Jun 2018,427.67,437.28,427.67,435.42,"2,257","15,078,200",5,"580,413"
1233,4 Jun 2018,429.18,440.58,429.18,437.36,"2,458","17,327,400",5,"583,000"
1234,1 Jun 2018,437.94,437.94,431.04,431.04,"9,401","40,914,850",5,"574,572"
1235,31 May 2018,438.86,438.86,426.34,426.34,"3,932","27,091,100",5,"568,307"
1236,30 May 2018,427.71,429.17,427.71,427.71,607,"3,552,700",5,"570,139"
1237,29 May 2018,426.34,437.40,426.34,437.40,"1,393","6,543,450",5,"583,051"
1238,28 May 2018,431.04,431.04,429.12,429.12,"2,964","18,125,700",5,"572,015"
1239,25 May 2018,431.04,440.73,430.58,430.58,"2,863","14,508,750",5,"573,961"
1240,24 May 2018,431.50,441.18,422.22,431.04,"2,328","14,845,500",5,"574,572"
1241,23 May 2018,440.27,441.18,440.27,441.18,"3,835","23,329,150",5,"588,094"
1242,22 May 2018,430.58,441.18,430.04,430.04,"3,543","15,267,500",5,"573,236"
1243,21 May 2018,444.76,444.76,434.62,434.62,"4,769","18,670,350",5,"579,343"
1244,18 May 2018,442.85,442.85,441.93,442.47,"11,511","59,461,500",5,"589,813"
1245,17 May 2018,442.85,444.31,442.85,444.31,"3,485","12,322,650",5,"592,255"
1246,16 May 2018,444.31,444.31,442.85,442.85,"3,247","30,275,400",5,"590,309"
1247,15 May 2018,453.99,453.99,444.31,444.31,"2,813","11,478,550",5,"592,255"
1248,14 May 2018,444.85,444.85,443.39,444.31,"11,897","38,339,450",5,"592,255"
1249,11 May 2018,455.92,455.92,444.32,444.32,"13,906","49,713,000",5,"592,270"
1250,10 May 2018,444.77,454.46,444.77,444.77,"2,234","8,707,650",5,"592,881"
1251,9 May 2018,447.69,447.69,444.38,444.77,"12,220","45,937,850",5,"592,881"
1252,8 May 2018,453.79,453.79,446.77,447.69,"12,525","74,382,850",5,"596,774"
1253,7 May 2018,444.21,453.79,444.21,453.79,"6,266","95,806,850",5,"604,900"
1254,4 May 2018,446.12,446.12,443.75,443.75,"10,916","67,793,950",5,"591,511"
1255,3 May 2018,457.74,457.74,445.67,446.12,"24,367","154,803,750",5,"594,679"
1256,2 May 2018,456.74,456.74,455.28,456.74,"16,045","78,108,550",5,"608,828"
1257,30 Apr 2018,453.47,456.74,443.78,456.74,"4,860","24,638,900",5,"608,828"
1258,27 Apr 2018,453.94,454.40,453.47,453.47,"10,888","56,264,600",5,"604,471"
1259,26 Apr 2018,445.24,453.01,443.78,444.25,"10,860","35,022,000",5,"592,183"
1260,25 Apr 2018,455.52,455.52,441.86,441.86,"8,949","55,764,600",5,"589,000"
1261,24 Apr 2018,455.91,455.91,446.22,455.91,"8,912","139,018,400",5,"607,725"
1262,23 Apr 2018,456.84,456.84,448.14,448.14,"3,817","17,226,650",5,"597,370"
1263,20 Apr 2018,447.15,458.30,447.15,448.61,"5,623","33,530,050",5,"597,995"
1264,19 Apr 2018,456.84,456.84,445.69,445.69,"3,422","18,535,450",5,"594,102"
1265,18 Apr 2018,460.96,460.96,453.52,456.84,"3,367","13,260,500",5,"608,961"
1266,12 Apr 2018,456.38,458.30,456.38,456.84,"6,094","20,129,700",5,"608,961"
1267,11 Apr 2018,454.45,456.38,445.31,456.38,"7,831","26,651,000",5,"608,350"
1268,10 Apr 2018,456.37,456.37,444.76,455.91,"7,141","73,551,500",5,"607,725"
1269,9 Apr 2018,446.15,454.91,446.15,454.91,"11,745","76,459,700",5,"606,390"
1270,6 Apr 2018,443.31,444.31,443.31,443.77,"20,328","72,807,250",5,"591,545"
1271,5 Apr 2018,452.46,452.46,443.30,443.31,"7,608","50,512,000",5,"590,935"
1272,4 Apr 2018,441.40,442.77,441.40,442.77,"9,996","43,169,450",5,"590,209"
1273,3 Apr 2018,438.05,445.75,438.05,442.45,"11,125","55,558,050",5,"589,780"
1274,2 Apr 2018,434.37,436.59,433.84,436.59,"10,600","63,247,150",5,"581,970"
1275,30 Mar 2018,448.76,448.76,446.84,446.84,"6,324","58,848,650",5,"595,637"
1276,29 Mar 2018,442.05,442.05,440.13,440.13,"3,199","25,197,500",5,"586,688"
1277,28 Mar 2018,442.05,442.05,442.05,442.05,"12,088","85,568,200",5,"589,246"
1278,26 Mar 2018,440.13,442.97,440.13,442.97,"7,677","40,052,050",5,"590,482"
1279,23 Mar 2018,440.13,450.27,440.13,450.27,"5,267","22,354,500",5,"600,212"
1280,22 Mar 2018,440.12,440.59,440.12,440.59,"6,610","38,145,650",5,"587,299"
1281,21 Mar 2018,449.35,451.66,449.35,451.66,"11,991","41,644,000",5,"602,058"
1282,20 Mar 2018,441.05,443.43,441.05,443.43,"4,502","42,805,600",5,"591,092"
1283,19 Mar 2018,441.12,441.51,441.12,441.51,"5,486","40,037,250",5,"588,535"
1284,16 Mar 2018,445.09,445.09,445.09,445.09,"4,718","30,618,000",5,"593,306"
1285,15 Mar 2018,444.39,446.10,444.39,446.10,"13,698","107,884,300",5,"594,643"
1286,14 Mar 2018,455.00,455.00,445.77,445.77,"4,492","35,218,700",5,"594,213"
1287,13 Mar 2018,444.85,455.46,444.85,455.46,"10,888","52,102,200",5,"607,126"
1288,12 Mar 2018,454.53,455.46,454.53,455.46,"3,601","25,609,000",5,"607,126"
1289,9 Mar 2018,453.54,453.54,444.31,444.31,"2,224","21,057,500",5,"592,266"
1290,8 Mar 2018,445.32,452.08,445.32,452.08,"4,717","24,880,800",5,"602,623"
1291,7 Mar 2018,443.39,444.31,443.39,444.31,"3,825","26,972,500",5,"592,266"
1292,6 Mar 2018,455.00,455.00,445.32,445.32,"11,365","39,144,900",5,"593,603"
1293,5 Mar 2018,444.85,456.92,444.85,456.92,"4,635","20,248,400",5,"609,072"
1294,28 Feb 2018,445.76,445.76,444.85,444.85,"5,512","23,017,800",5,"592,977"
1295,27 Feb 2018,455.46,455.46,455.08,455.08,"4,863","22,274,400",5,"606,615"
1296,26 Feb 2018,455.45,457.84,455.45,457.84,"5,713","43,343,500",5,"610,294"
1297,23 Feb 2018,445.40,455.45,445.40,455.45,"6,382","50,492,500",5,"607,112"
1298,22 Feb 2018,455.46,455.46,455.46,455.46,"12,521","72,226,500",5,"607,126"
1299,21 Feb 2018,458.62,458.62,457.84,457.84,"6,812","43,255,700",5,"610,294"
1300,20 Feb 2018,468.30,468.30,458.62,458.62,"4,100","16,702,350",5,"611,334"
1301,19 Feb 2018,458.62,458.62,457.16,457.16,"6,030","22,898,350",5,"609,388"
1302,16 Feb 2018,469.76,469.76,468.30,468.30,"5,281","17,849,500",5,"624,246"
1303,15 Feb 2018,458.62,460.08,458.62,460.08,"4,581","24,452,050",5,"613,280"
1304,14 Feb 2018,457.69,457.69,457.16,457.16,"4,404","30,885,000",5,"609,388"
1305,13 Feb 2018,458.62,458.62,456.23,456.23,"8,070","39,498,900",5,"608,152"
1306,9 Feb 2018,458.62,458.62,458.62,458.62,"3,173","19,275,050",5,"611,334"
1307,8 Feb 2018,459.08,459.08,459.08,459.08,"3,007","25,913,650",5,"611,944"
1308,7 Feb 2018,457.59,457.59,457.52,457.52,"12,102","68,034,000",5,"609,864"
1309,6 Feb 2018,468.20,468.20,457.59,457.59,"15,472","89,511,500",5,"609,964"
1310,5 Feb 2018,460.36,460.36,459.43,459.43,"8,004","54,796,500",5,"612,421"
1311,2 Feb 2018,470.05,470.05,470.05,470.05,"5,134","26,155,000",5,"626,569"
1312,1 Feb 2018,457.97,459.43,457.97,459.43,"4,564","49,801,000",5,"612,421"
1313,31 Jan 2018,456.13,457.05,456.13,457.05,"17,521","77,077,550",5,"609,239"
1314,30 Jan 2018,457.97,466.73,457.97,466.73,"9,269","65,827,550",5,"622,151"
1315,29 Jan 2018,467.41,467.41,456.27,456.27,"29,998","102,884,200",5,"608,199"
1316,26 Jan 2018,455.96,466.87,455.96,466.87,"21,368","70,353,750",5,"622,332"
1317,25 Jan 2018,454.36,455.91,454.36,455.91,"12,513","50,203,700",4,"569,566"
1318,24 Jan 2018,454.36,454.36,452.80,452.80,"6,542","32,642,400",4,"565,673"
1319,23 Jan 2018,452.80,452.80,452.80,452.80,"5,751","20,133,750",4,"565,673"
1320,22 Jan 2018,451.24,463.13,451.24,463.13,"18,868","66,745,500",4,"578,585"
1321,19 Jan 2018,452.80,452.80,452.80,452.80,"13,021","58,961,250",4,"565,673"
1322,18 Jan 2018,454.36,464.69,454.36,464.69,"15,247","56,327,700",4,"580,532"
1323,17 Jan 2018,454.36,465.68,454.36,465.68,"21,030","109,509,300",4,"581,768"
1324,16 Jan 2018,466.25,466.25,455.91,455.91,"7,953","53,882,350",4,"569,566"
1325,15 Jan 2018,447.59,455.91,447.59,455.91,"20,968","80,376,600",4,"569,566"
1326,12 Jan 2018,459.48,459.48,450.14,450.14,"10,895","56,637,600",4,"562,348"
1327,11 Jan 2018,451.69,451.69,449.72,449.72,"7,094","58,831,850",4,"561,822"
1328,10 Jan 2018,469.37,469.37,451.69,451.69,"3,865","24,266,000",4,"564,294"
1329,9 Jan 2018,460.02,469.37,460.02,469.37,"9,407","44,145,700",4,"586,371"
1330,8 Jan 2018,472.75,472.75,460.85,460.85,"5,378","33,434,300",4,"575,735"
1331,5 Jan 2018,472.75,472.75,462.41,462.41,"21,817","77,662,100",4,"577,681"
1332,3 Jan 2018,462.25,473.58,462.25,473.58,"10,094","33,970,500",4,"591,633"
1333,2 Jan 2018,463.81,472.59,463.81,472.59,"11,613","38,124,950",4,"590,397"
1334,29 Dec 2017,464.80,464.80,463.24,463.24,"2,715","15,377,500",4,"578,721"
1335,28 Dec 2017,463.81,464.80,463.81,464.80,"2,251","18,993,950",4,"580,668"
1336,27 Dec 2017,462.25,463.24,462.25,463.24,"12,466","65,699,000",4,"578,721"
1337,26 Dec 2017,462.25,466.36,462.25,466.36,"11,811","59,808,000",4,"582,614"
1338,22 Dec 2017,461.99,466.36,461.99,466.36,"6,023","38,556,900",4,"582,614"
1339,21 Dec 2017,461.42,463.97,461.42,463.97,"10,557","61,011,200",4,"579,628"
1340,20 Dec 2017,465.37,465.37,464.54,464.54,"13,681","67,773,900",4,"580,338"
1341,19 Dec 2017,461.26,462.25,461.26,462.25,"8,999","61,236,000",4,"577,485"
1342,15 Dec 2017,463.70,463.70,463.70,463.70,"2,292","20,878,500",4,"579,298"
1343,14 Dec 2017,474.04,474.04,474.04,474.04,"4,969","30,648,900",4,"592,210"
1344,13 Dec 2017,474.04,474.04,473.05,473.05,"7,371","52,927,700",4,"590,974"
1345,12 Dec 2017,486.87,486.87,476.54,476.54,"3,618","41,191,300",4,"595,330"
1346,11 Dec 2017,474.72,486.87,474.72,486.87,"5,042","76,120,600",4,"608,243"
1347,8 Dec 2017,474.72,475.71,474.72,475.71,"6,692","28,796,000",4,"594,290"
1348,7 Dec 2017,478.20,478.20,474.72,474.72,"7,138","27,674,600",4,"593,054"
1349,6 Dec 2017,479.71,479.71,478.20,478.20,"8,953","35,330,500",4,"597,410"
1350,5 Dec 2017,482.83,482.83,469.38,469.38,"4,068","55,424,000",4,"586,383"
1351,4 Dec 2017,479.71,480.28,479.71,480.28,"14,774","77,506,550",4,"600,006"
1352,1 Dec 2017,480.28,481.27,480.28,481.27,"2,110","16,291,300",4,"601,242"
1353,30 Nov 2017,481.27,481.27,481.27,481.27,"1,470","21,426,000",4,"601,242"
1354,29 Nov 2017,469.38,479.71,469.38,479.71,"8,643","66,903,400",4,"599,295"
1355,28 Nov 2017,485.05,485.05,485.05,485.05,"9,185","76,433,800",4,"605,967"
1356,27 Nov 2017,485.05,485.05,483.49,483.49,"16,843","146,028,700",4,"604,021"
1357,24 Nov 2017,485.62,486.61,485.62,486.61,"7,762","85,342,000",4,"607,914"
1358,23 Nov 2017,463.96,476.27,463.96,476.27,"8,849","96,564,450",4,"595,001"
1359,22 Nov 2017,454.61,463.96,454.61,463.96,"8,216","87,066,650",4,"579,617"
1360,21 Nov 2017,462.29,462.29,461.73,461.73,"6,201","62,442,200",4,"576,826"
1361,20 Nov 2017,464.27,464.27,464.27,464.27,"4,312","24,770,050",4,"580,009"
1362,17 Nov 2017,451.39,453.94,451.39,453.94,"4,934","26,534,500",4,"567,096"
1363,16 Nov 2017,448.84,451.39,448.84,451.39,"5,497","44,382,200",4,"563,913"
1364,15 Nov 2017,456.63,457.62,456.63,457.62,"7,550","32,030,000",4,"571,697"
1365,14 Nov 2017,463.28,463.28,457.77,457.77,"10,685","69,909,900",4,"571,882"
1366,10 Nov 2017,475.85,476.01,475.85,476.01,"9,885","90,592,500",4,"594,671"
1367,9 Nov 2017,465.52,475.85,465.52,475.85,"13,229","50,133,700",4,"594,475"
1368,8 Nov 2017,474.86,474.86,464.53,464.53,"7,142","49,898,500",4,"580,327"
1369,7 Nov 2017,466.09,466.09,466.09,466.09,"3,687","45,571,500",4,"582,274"
1370,6 Nov 2017,476.99,476.99,472.89,472.89,"9,139","47,639,700",4,"590,767"
1371,1 Nov 2017,477.98,477.98,477.98,477.98,"3,114","21,692,900",4,"597,132"
1372,31 Oct 2017,470.14,477.36,470.14,477.36,"9,832","67,162,000",4,"596,359"
1373,30 Oct 2017,477.98,477.98,477.98,477.98,"5,270","24,528,600",4,"597,132"
1374,27 Oct 2017,478.55,478.55,477.98,477.98,"12,811","112,260,300",4,"597,132"
1375,26 Oct 2017,468.21,478.55,468.21,478.55,"9,060","105,615,400",4,"597,843"
1376,25 Oct 2017,482.87,482.87,478.55,478.55,"6,538","48,991,100",4,"597,843"
1377,24 Oct 2017,481.88,481.88,481.88,481.88,"11,037","94,597,000",4,"602,003"
1378,23 Oct 2017,488.99,488.99,478.66,478.66,"12,016","100,521,100",4,"597,976"
1379,20 Oct 2017,476.32,486.65,476.32,486.65,"15,099","68,016,600",4,"607,965"
1380,19 Oct 2017,491.12,491.12,479.65,479.65,"10,415","71,325,100",4,"599,212"
1381,17 Oct 2017,493.51,495.49,493.51,495.49,"5,813","55,004,100",4,"619,005"
1382,16 Oct 2017,493.10,494.66,493.10,494.66,"4,627","35,254,300",4,"617,965"
1383,13 Oct 2017,493.10,494.66,493.10,494.66,"4,586","21,854,050",4,"617,965"
1384,12 Oct 2017,493.67,496.21,493.67,496.21,"6,349","61,083,500",4,"619,911"
1385,11 Oct 2017,492.68,494.66,492.68,494.66,"8,192","79,142,500",4,"617,965"
1386,10 Oct 2017,496.21,496.21,494.66,494.66,"4,169","38,045,000",4,"617,965"
1387,9 Oct 2017,493.10,496.21,493.10,496.21,"4,188","44,320,400",4,"619,911"
1388,3 Oct 2017,497.05,497.61,497.05,497.61,"5,340","35,589,050",4,"621,661"
1389,2 Oct 2017,492.94,495.49,492.94,495.49,"3,009","21,093,850",4,"619,005"
